bidder_id,prediction
8f903e6e380c42b5ad29d74dfbde74709ptfy,5.481949756358517e-06
8ec77c402265170cdff483194d26a711b2jw9,2.6360055926488712e-05
154871353955cfe996aa3b15a99722e8z2dmo,0.00016995632904581726
5bdefc49dcf5eed981cb850c8e0808eaxzh4k,2.0563247744576074e-05
2e5316fad2ea56fc3196aaebd9b97faa59jdj,5.207974709264818e-07
9edeb9dda13700f99a1a4c20ca580b74h769x,5.893404591006401e-07
5e9fae8fb44a50c285436949f7f00460wjvsb,0.0057458835653960705
573cdcab827fca60cb3f93c134dee9c9pui8t,5.135066771799757e-07
05357eefa29d2c28f59f9e346ec64cebylh3z,3.0026767490198836e-06
a9d1978a3989dd6947ed87c636c1ad65f9rwg,0.00011579550482565537
797fec2fdeea8bc90a1ef96768ef0f9962xhq,7.89339446782833e-06
3240517cc1d3c5b8c25b9b25836f0b02ggjn0,0.00016853283159434795
11dde523eac413d1f8e7fabaa0801fb631rn4,9.510191375738941e-06
554466d4e50644d899e4f8f3ccd64b87ayokk,1.3103004903314286e-06
8717fca1a2148057ebc97c3353b1f42319uek,0.011203157715499401
fb1fab8fac01092deb15148b30e43b0d5u5l8,0.007105700671672821
9c576162104947124e4eaad02b76cf724d1px,7.440097397193313e-05
34b4cfde3929bc39e39d48a569195c40o2nze,5.739566972806642e-07
4c669ef93cde71e8ac3b65d1625ffcccehk7v,0.2949271500110626
735b166c3f06ad08bc7c6d4801b7ded71vr78,3.4569745821499964e-06
53c04a831c962b838c88a79a6a7d9f689bz15,0.009208953008055687
769a58c4d5c9fc32f907ad6606a5297fsxo5m,5.8702999012894e-06
e8884216c21966964f31756adf243500y3rw4,1.5284727851394564e-05
42f51eb034757f181a3da2a2524e6e5fzmdon,0.00018539465963840485
eb68e50dc11e2d00568b0f25cd5ab14bbbkmu,2.077217141049914e-05
b6398eb969085ae2082b6728d204f431jl75l,3.660178890640964e-06
15c822736005923603536c3ca3761f6a9akrn,2.8448901048250264e-06
d47110cdd3eeb1ec25659f4285730e0a28ofd,0.2674345076084137
e57bc20c71927c409393e2e4028ba8a7ardwn,3.935004428967659e-07
7c77cc3870ff3d40878b4baa37d55a54onjlu,2.4953782485681586e-05
383db27c9ec52b2749d30acadce06d4apzz8h,0.007601666729897261
222a84e78164c6fbe3cc7e7fc25c16b2jqncf,7.677271059947088e-05
25c6e2e49c4e933166937573040754e1r770w,0.3833332359790802
de9ccd9264042c8ec60bacf59114e0a72qhh8,6.018896965542808e-05
92f2c8d4d96d95a60a0e7cc67f9e815bhqjpn,1.4791630746913143e-05
aed469b093bcecae707a31186a21a465hnxo6,4.086393801117083e-06
a58bc6ccb606e883dbe4156ad3510deddcq52,0.0003183374647051096
950caf6bff7f16426cce6d7f0cd47b44pkivn,0.8107829093933105
8063666ac987582535ef514ea67e34a29wllm,0.0014428583672270179
9f74a90abf83325f092c75fe10744b0ak5hsc,2.7058898922405206e-05
cd874b59ed4cfd1d284333524e9aaafch3n3x,4.973459363100119e-05
9e375f06c8b726dc79694d1d466d74b9a36tv,0.05688329041004181
6df6ba59d12b939569dda48913fb574dn56qs,0.006319534033536911
f670fe91b3016f6ec866de0ce42cf7e7cuan6,0.1612548530101776
cc0f3101778d9cb0b776b504e153b03cgh97q,9.13530238904059e-05
ae96be6b28d9cf2fe960d8e14a8ca73fjilb0,5.541851351154037e-07
6d07f429389ddbaa71337705be893ca0zskdy,4.3255087689431093e-07
458172a6455a457b1784eebfc663241a25lwy,5.224892811384052e-05
8ebe360d60cc0f38739178c166dae4c3ednji,0.0017361026257276535
e388a8cb5fed756640c4950e6bb295668t5p6,2.4437406409560936e-07
ed3a12d76a8cf5cbe51a51b04181f95f62hh7,5.689511090167798e-05
8588c9d49ece3e39ad382ccb5226196dg16gy,0.00010597789514577016
1919932e0d49e693beacb6b55e9089cexudz0,0.034355707466602325
a95941e85700fd55c80b2b91ff12dcccqqkh3,0.0008794796303845942
85eb16237f5467664d004d42c32576f25s1am,2.8618607757380232e-05
a02cbd8a459207156ac4d9d2f2bc7a1dutdpl,0.0008880933746695518
e523738a747879b8353e6ad674aa18eb3b8la,6.08581249252893e-05
ca07173d25be8c16c2820edff373302fnra4z,0.00767762865871191
2e8abd963c261ab7dcafa63a8eadffbedpaz5,0.008214890025556087
181e2ea98b4803193b8efb2922c95d0bp547k,2.171915548387915e-05
81f09434ecc54f09ec8399678a5b3c3a67o1e,0.00042793911416083574
cd5ece1f0d810b782709e80d2c58c82c54jl8,9.459575812797993e-05
fcb4950cdfed13bd9a62e618880ee0a2tlw1z,2.4132975795509992e-06
0c47587c4459baed81d0b707eff6b4bff5tmx,0.00496616680175066
9554bc1767c10733a48c1bbc8f6ebb078xher,1.6769303101682453e-06
293e3f0047089b544fae06a4cc916ee0r29g2,1.0244474424325745e-06
b24e3af20453813e821f5a22ff55e072tgton,6.06140138081912e-11
05de85f05fbb6a6bf86ff6b33be7678ek3flf,9.984473763324786e-07
390e00d5c1de96548012b68c472b7fac56obc,0.013600855134427547
386a97775697f6e6029d90552c2cb920kgfs9,1.6751624798416742e-06
613ec50609f1f9a17ad19396ddaca0fdq4t4i,0.0011903260601684451
c9b5fe5dd042886bddc3835c8a2ef5e5n4vrn,1.014943791233236e-06
a5c6549753f79e71e1a2380e60320562jn50h,0.002906719921156764
6c2cb78f8a943d945bbdd5ec7db68ff3wdxi4,3.7510319089051336e-05
33d9c32b088b29f73a837651b61261bd6q4x1,0.08355806767940521
1e88dc4adca63d65a866252445f0f49akk55l,8.312132990795362e-07
06586694c6bba2ccaa8e13354701bb30em5ro,6.853910599602386e-05
7d7d8a02b692b34d8d9ba077a3df5ef6550qr,1.4934151295165066e-05
142d8558f0ef01a2091d907b8971557dc8yn0,3.2388056752097327e-06
445c9b65462f9e2fe7edd215803244b3is2f7,0.014333863742649555
b52eb1fc50e9aaa3a011d8db44d3be88da2hn,0.0008170082001015544
993ee4ba6251aa912434072ec8184074h9sc4,6.769856781829731e-07
cc668d9df769e57faed58d98285fa568kcj7m,0.015756938606500626
6fc445aec2a0b7d378dccee0c821bbc96sayw,2.427568870189134e-05
7bc9f70f7ea228b62b27c44102693224fjmo0,0.0005625147023238242
634182dd007ee442b53a0c087e482552xbn03,1.8303588831258821e-06
0e23fd7df994209b02071d229f138e76e05oh,4.906157755613094e-07
3434f3c540f1c0973d993eca4458656937du3,0.00012919337314087898
0e4e4ecaebaefac85b30de28df9c78f5a0cth,2.5328381525469013e-06
b622a97e53117229e09d940ca47ec165cwk1j,0.9175962209701538
c22fa0be1a45768405fc7fac7c9ff8b9jtdjc,0.001066839206032455
1356ef1dc8b6bf0f42eb58e0087de77bn58ks,0.0010522471275180578
7fb048b02686c6c214ae4e75ca8c2933p116o,8.221547886932967e-07
e3e0c5122965d9b4aadde3a7dd7d29d9u5a16,3.0543367302016122e-06
a04446598e56399cf9582b5021762614egeaf,1.1488715472296462e-06
5e60a5d46fef4eebecfed434370dd4eff0wvz,5.6217657402157784e-05
888d1cb3ed908ee0f27aa00035c71396jge0s,2.601197138574207e-06
2420dae91bb68373c29f0b6fe2ae71cbckikm,7.898823241703212e-05
f9e4f901ab41935604564f1466337ff2o1dti,0.016586394980549812
02fbc26f080655008337619a08cb7c04voa3c,0.8303792476654053
d63c2a5af1913f01555dcc995d6d604452ulu,3.9966440112948476e-07
68e8105e3a068c8190b8f25e609c478at4o5c,9.191251592710614e-05
eae01dd857a394771735903ac7cc97385rzx3,0.006266448181122541
19fb1b248bd5169cbff2a816ea37649e3u1vr,1.3229708883955027e-06
a52a33f35745b1dcc6f51c27e80317b945vwv,0.00012562827032525092
51a4b86a81fbae237e6c5d475504c6ecng0nq,0.00013235989899840206
2c7bff212c433019310fb0bf2e4b166a91uup,4.059546938606218e-07
0983ad44219dfddd5a501810f655233dur2r8,1.7750091501511633e-05
2f18d7e12581d5addc029b9b79da6c02rrgb9,0.0017352137947455049
bd609b36629cea5e8abd60e595d7b01aa9490,0.009722588583827019
d020ec0aea5d1db8cd455c01486b8df4vazwm,6.165195372886956e-05
5f2cdc9e37296b78032e8a533f541759lc8jl,0.0001830671535572037
48399c79115b6f02a200726445c179bf87b81,1.0923474746959982e-06
57a744b96201574bdf8872e24e666cc12z9xk,0.0025179008953273296
59f61cb410ac321a795c4d5a388e787aqsytg,0.0005746081587858498
28eff2ac3df6416fe158c6641d14a9edj4cwd,0.017146635800600052
ab056855c9ca9d36390feae1fa485883issyg,7.344423920585541e-06
7eefd9c6d0f7e93b7729654e76babdcad6lvt,2.4500170184182934e-05
d13ddd86432248267b3772b050639f0egwowl,0.00012036053522024304
179738179ac220fac6a5d966174d863dzyvho,0.00565738882869482
9cb13f30bb0b78d59d206fd1c90a1bc93lrrh,0.00024260797363240272
8062a60a2e060a311dac34845ead2ccfbh9tt,1.0124736945726909e-05
e4ef528ae9dc3b1cc54bb819442e181c4jjnm,6.985467280173907e-06
3e4ef9d30f566589b8e864aed25f6759oqorr,0.0005775440367870033
351e154a7385d6f43cd126d170f0ab22s6b7j,0.00046798912808299065
ac32d60b9c34a1a06d7ac71d11944d2fucr59,0.0145345414057374
5cf4e9d0baf60e0b7304847ff6af088begq9y,0.00016261417476926
beeb48f1e40e6b20a998c34907ec81ddl0f7n,0.0012760467361658812
843a1353bf60e922f303f862c176632cz5f0p,8.466965482512023e-06
1a358776f2a9784cce19aa700cdbeebbfurna,1.4636967534897849e-05
e1972d63b9881f67b4a9dfb79f467ddduhmrd,2.2190139134181663e-05
8083a30b555c94e3963466907146fd40o6q27,0.0002465471625328064
ab30bb98578cf8e5b1413cbb613044fd8xcm1,3.529206878738478e-06
7d8dcdd1012a68b5d1fb2d286bdc9780h1v7u,0.0003962662594858557
03ead6957061c72543b8bc35f6b23852j0a0h,4.247987419603305e-07
eadaa2a8e7873171eb8741f3b669036b2tndi,4.8753667215351015e-05
d28160a20d059274936b41b4ae8018a0hczxt,4.970934810444305e-07
c0b6656083775756d77b9888fbc6db1brugm6,3.4010756735369796e-06
56656ac8f39c2854741601dee3cf5530bwe6t,1.7543936792208115e-06
3e038564a8d86aabed919ab06bb5a4fa7wzi7,1.0213764653599355e-05
f35e1c29147c2618ed2d4e7ed88b0c8eivimx,8.765341044636443e-05
51f47f594971d59e2a52398527ce8d81q5rdo,1.998579818973667e-06
0a798636852c5948e899311731439855kisj2,0.0023995041847229004
99aef1f2fa1d55d94f5cb083191ed371344pn,6.306883278739406e-06
0b9d45948078268c6394a9c51bf2db08cbijp,9.065073754754849e-06
b4205ccaa49013eee0f259f52621d9fa1yaw0,1.1981655006820802e-05
df09da3918c7d98e0e6447098ff53b4468y2m,6.907819170010043e-06
86d8e1d1e76212d0b984180b3299b86867e7s,0.03681086748838425
387f035df904aaeb6e73c8a3f1ca02c49eyji,0.00015040683501865715
9ae4c1edd949fe54b9665ee1ea56e9461bg0x,2.9319031455088407e-05
9ed430b00312e5421e6013e01ba6db293xhcb,3.64022926078178e-05
bd890937b5601111119969b45bde5056eycor,0.002281180117279291
5cb687b036651830fc924cc8f4d563b2yeqq9,5.534529191209003e-05
919d8a40c51f7c9fa1ffafb18bd97af7scta5,0.004878048785030842
861f65934eb78f07afb5979561666f04ttex0,4.171515229245415e-06
cc946863b59e4db09d6b2b497cd2cb156mynv,0.004961465951055288
6f1979cf79152ff59525876a2005d23cxwhb8,2.117390977218747e-06
54577d415f061a1c775480db195f6f6a69xhi,0.0003649356949608773
0e5a5e112210f6bd730b5389c4e201a0ux0ae,3.699676017276943e-05
1e6a1470588ef026b09644acf8e2e6a67raqh,5.72515964449849e-05
53bd98bb6892e927f4875caa64900492vd204,0.00026526040164753795
de4e57c06cf20bae573ca403b45470c3xa65t,9.07490857571247e-07
97cfd4d2998f6063f2f42d164d05ac3dlfse6,1.0979757689710823e-06
6c25e9fece8cc4ad8444611dd1c7ff3ajzf5p,1.9290751879452728e-05
af19af5fa460e5352a915e9ac8527da1xnvla,4.683971837948775e-06
8a2b6cf3cd7a49bb32691e3d45fc60d4nv2w1,2.84238085441757e-05
60ec787f0be71a3a3eb32a95801b3399lzonp,0.0009346971637569368
24bb4ca4376ab3e3fba305166f981ce5cvfiw,3.6436290429264773e-06
a3c2e0c9ba0d5fd25b9fbf513d7efcc3w2rjo,0.0002381328959017992
68d2d8b0f6bbbb99d60ac806b41fe7e7vaepl,3.868954081553966e-06
58628be222365dad6134e9977dc32e35g1l95,1.6617824485365418e-06
443b175d50fcd7d395d4a754c78f4dd5powgs,1.0929488780675456e-05
00862324eb508ca5202b6d4e5f1a80fc3t3lp,1.915184475365095e-05
e83ecff8e12a3604520170cdcc5041befh9md,7.855538569856435e-06
15ea91cdbd7e1976bf1cad5f36e01c59zy51b,7.548408029833809e-05
9be68b136f189f32a76dc7cd6d7f9f76o3ipf,0.0003546115767676383
e7e6ab1c2263040794ddc4699a9ad82djttwj,1.1579734746192116e-05
cc7cad1648183458e45c61cdb9c251f4clmdg,0.0006571095436811447
e3235425776ba4746c90154d7ba9b174z4y4g,0.024997707456350327
cf0ceb07591031d411cf2c97ca03e81078v4n,0.0006472239620052278
ab536d878cbf7fd8347859dcec97ca2a9oz07,0.0013692667707800865
7f777f7a6d0d09449bed193eea87bd9akbft0,7.439529872499406e-05
1d70ca61178550b744c521a7ca02ec57wijlz,0.0001656289241509512
6f74c106adbaff1944e36d6937f03fb6lw897,5.28548116562888e-05
74048a4d4691a3068889312ab3428bb1ufw9p,0.02393096312880516
c112f377dc3ac3b3212b4afa6432464brfgmz,5.081528229311516e-07
5cf85fe5133901ad1ed5db4bfce2198b8wycu,1.988934172914014e-06
ae51dd113627d56a20e64ae5d5f2bcc43sr2j,0.7596513032913208
2be74cad3b8ac977eb10599527e62963qnifu,0.0007766533526591957
df52f076da236c8caeda4db4a0b0e678113sa,8.343304216396064e-07
7ce866d485d2a71ad541ac0175c1bc59ddjxr,0.0041182381100952625
bfba91e586b1c37429d1e40ffb5febfagbbxn,0.468134343624115
3f38a7b6254fa57d4af0167c4ad20c37i4ktw,0.000578740902710706
0f935208860a0d3378475d4a7728ab9bimb3m,0.0011316086165606976
73298fe4f3e5acf3c4cca575fb2284c8bar2j,1.3695414054382127e-05
0903c5009f3a06db04d5e40a83e04480ukuvm,0.00015867494221311063
8d4cc3988c9cb3b902c07cdd1a68fd4f36cit,0.00043596289469860494
bbcecd70e1143854f5af61e86e87a87ewrsd2,1.9038123355130665e-05
e9952cb2ec9b57be843aa1ce105031496rqox,0.04249854385852814
d88f8b2015441d1ca588f5bc850629040hdtv,3.230276706744917e-05
700966013ae97127a88ddd166e4c11fb383s0,0.00031186683918349445
a4db6d34da5d8c997630d69dca9f5d98e5zj6,4.11452992921113e-06
6ad24c67fe5984a367f31718a1b4c1d9g4wyu,1.1241904758207966e-06
a69e11a0c2723bf92ccaef450934063fhrrmw,4.014563614873623e-07
9bea831f2bca7a7b2254d1a4c8757550ixvig,1.1149558076795074e-06
4ff690fa3abf2cf5d5251406119f3d58f0fu0,1.179559035335842e-06
b9a73461d3a2318af908030fd5806c02togek,0.0002650295791681856
f00a022053f86097ae2aa8fe34ec72a07vdk7,6.321861860669742e-07
8aa03b16fca81881d63c489b6d887ffax0vxm,0.00023259189038071781
3a92527f2308e7f746cd6c270be2c2a62nbi2,0.0003563083300832659
802e5f110cb22b03ca16f8c437a9ae59a0j5x,0.9746876358985901
6ce7a9649fd80e83bc4a0e2764c55746vjsnt,0.0027797643560916185
c50c611f2dd6b9a084658694edfc62a418fpj,0.0035581106785684824
87b583625d0dd77a85d5ea65cf957c9a6ayfn,7.87365081578173e-07
c674b6ef9d94b2521778628306056187rpi8e,0.0002659920428413898
94071c2aeff4e4a15fcca00db16443da9a6jz,1.6802147001726553e-05
690e426913dfdf53bc22a655ffaa9966q3jnn,0.0002411580499028787
d111885e50808fa5c7db4bbf7df1a0c4qcv2i,1.4211541383701842e-06
65489e2734f03652a76bf139df96c479lopnf,6.06140138081912e-11
7c5143e33d897f896a30a694f7b660f58b4gg,4.070886006957153e-06
bb70983ffd1725a4ed06b4a4838a791akwjx2,1.1964501709371689e-06
321d9b9d0469c3526ed352f27c08dfeb66kdh,8.092069947451819e-06
cb3fcce6aa8f1d2137b9d43b2528ae0fyzgai,1.9932060240535066e-05
1616c2d615b05208b92410575002512c6xyui,4.534016625257209e-06
d4ab22e56999e0d580097485cc9b894dws6q8,2.8789957013941603e-06
970987b919bb27f09db853fd51f144a0gg5kz,0.00013533327728509903
7688f97ed5b852a09d65bbc9891c8465ordzd,3.547374581103213e-05
a4728f7f9218eadfe7bbc30ff4f2cffdjgoac,2.058875679722405e-06
800a591995d2bd73a5359307dbaf05aenyi78,2.2409520170185715e-05
b52027a7d41c4233fa89459bff644c89asfm5,0.00010302939335815609
15f8cb90717086378428d1e1a3aa8854tjh8l,0.0002787837292999029
13fc125cbd69f4f9c38cf04646b5bb19scwcv,0.0008521759882569313
bd956a508e05203d9a5bd2442fd4078anwfgi,1.954190338437911e-06
660ef3bb857ac076c7487cf06aed7e16x8v7g,8.418006473220885e-06
b4a30186761c5ae9f1c35210bd563467tpdu0,2.290526026627049e-06
3c465a8c5b93301383617e4c539c850aumt08,6.06140138081912e-11
c979898ec4012f0933c38a6bec19c92cvmlq6,7.873569848015904e-05
30882c1989326632319db6fdd5e05232146yv,1.054340918926755e-05
67fac6c09c166c208eb4c6a2323a3560hgxs0,1.6082378351711668e-05
dfb1898b34e4fd1a390856352ebcc274py6xn,1.6763307257861015e-06
228b0968df97b33bac091dd6b31c019dptgyc,6.22123161519994e-06
47460568c86af7e3ef030ab7c892a25b52gnu,0.0022327876649796963
b81e90d164ad274c54c614a4e800894fg2ipz,2.3710458663117606e-06
e4a4847014aa0364868dcb46e5462d86w9yp9,8.10307392384857e-06
7e309c6a76895cd92f846558500b3fa72ympz,0.0003708253789227456
2175caf7d9bd531c005b98938c7a5aecfyus2,3.358234607730992e-05
ee2730f489122c0a7475e1edd8483256dy8fi,8.622293535154313e-05
4312cf198efa6d3e8a56f769891d651ckg9pf,0.00020286835206206888
626ad149d136dfc750b96b369106e694aaqq8,1.6416218784343073e-07
4f639fdc5b132d36a4ff03768e93641669he4,6.474952533608302e-05
865cb347e52aec144fd5e647f051fc3fedfw3,2.464334284013603e-05
e924e65cd736e29a8c71a34ae297581ari8pq,6.825173477409407e-05
77ed1e5d3d8fd17c586deea61902ab8d2zu6v,0.009977378882467747
00a79ebd15f0b24a0a3b5794457cd8ed7dng1,0.9911261200904846
69ac9cf0b141ede9d55b5589ecf5114egzze5,1.62388059834484e-05
84c3f1ef08df383bdc98f5465e885b6edepz9,0.004271593876183033
7594ea43870dc459dc7ad232050f9c04dkis0,8.025154784263577e-06
05f9e773506d32bb059045cc9bf31b4187sga,0.0003729991731233895
e3f51b95d11dcbd6541898ecc710b3dfu5r0d,0.2888890504837036
a356163fe7434d47b1c6480c87366394oaibe,1.567432627780363e-05
3ed997fc5d1db2931abfa00f1eac5aebtkuds,6.716233201586874e-06
f24d8a2739a563c39c6bcf2f3c008945ag9xf,8.062277629505843e-05
ca8c4c51ccde4ef83a1141f01cfdc1b7abmle,0.010500247590243816
0b4f65b31803376d777d1d935a44fcfa6d5ge,0.0007902556098997593
0430923026291636fff20fa1707fd34f0nayx,0.0001019535557134077
07a5dbfbf2629ef7018abb660fe0e795xmrw3,0.0008473654743283987
3b15a5d456e917f305bfeb2bcbf7a4e6aw0oj,2.39110340771731e-06
e21ab1de2eb9cebee269384c1da74d37ocqfs,2.952844079118222e-05
8b0d92a053316cc2238c0535b1a13a85ueedh,2.223890805908013e-05
993bb095ab4ace770fb6acb9d2a4e4f8owo66,3.2556767109781504e-05
55a699bd3a83fe99db348c4302ee754ep392w,6.06140138081912e-11
efa5e7cf5490eb14b5e0e0e14c8ba45d8h3fx,0.0311429463326931
7ab1daba19f637252f173b92ca1ea00c9bi5y,2.7182195481145754e-06
47af7d7f611b9e407fb013e884bfcafe4gvnx,0.0007127156131900847
ca5f76a93d025c599a289e31c25f69c1uqaft,7.926071248220978e-07
3118d0e06686651785636555b615bc342ncdv,1.2147689631092362e-05
f7e7485e21c4f9321f1072ce137e03d5csup7,0.18779256939888
1430c052b75af311ebf5cb2c225a6498egl0k,2.5546833057887852e-06
fb3620e1a7ecd3d00ad46538ab2f4598whezy,0.08134676516056061
bc4050f8a2f7c01790b4487ad5f32887jwxyx,2.1176917925913585e-06
be44fce4054dff79d9df22968d65d614i363b,6.16074976278469e-06
f0ec468be9eb013f65c75f89d0824b4b3ha68,0.045988984405994415
e45d8e752e28e2fd0abb73d03ca1158f0frpp,0.00011477139196358621
6c2c24c15a67cb3a0908f31315287305842w3,2.003190047616954e-06
789bcb9a93537468ca6da612f533d816youlq,5.558112752623856e-05
9af487b3cec9e0753c8b2c8af2cc0c82gytsl,7.158361404435709e-05
8d67c88c345b56e922327c06c71b7046m6ohz,7.858882599975914e-05
78ee279dd252ac2f32a5434fa787011fgw4n8,0.0006813119980506599
6069f6d13a949056298f2fe0147b512e5jhul,1.8444439774611965e-05
4b24254e994ad8abcc4b5b4020991960q7j30,6.06140138081912e-11
c20deef8e0d8898b25631c5959e95b4csuiec,0.8067318201065063
2498e62082c17d0152363838630a24d9kfsfh,4.087742581759812e-06
46edf470086096ad2d5e01cc48554a6cx84xh,4.903668468614342e-06
5ac46382975485c34adbbe7f694dad6d7z70o,5.806181889056461e-06
79da812f2eb300456383b66f6ebe19f5eyh39,5.050591425970197e-06
56fc4ff64a6bac6a867d27dab1e78a6dv5u55,1.9711367713171057e-05
5e92b13b0a962dfac72c1f9762e3ade19lyxv,1.3754734027315862e-05
2b4bb62db3322de665dbb4d108e046206vhvg,0.0002056494413409382
4650bd2a4b57badaa970e1bbc602da956fgt1,3.4195293210359523e-06
256e0d7bea303bf7444e736c53609e53id1w8,3.498684009173303e-07
927ad8028866e12966cadac456ef74fbuq79b,0.908491313457489
4d78af325faf00ce6675d2cdb324051063qa0,0.015241477638483047
29c103503e1d6ace5626fb07a5ab0dafrtjvs,0.004840617999434471
83a1a52ed06d7e32719689ec951985fag7kde,5.9671303461072966e-05
99cbd47afadcce560028afeb305e87da75w3y,6.2514027376892045e-06
cb3314eb25be845fa412f1d2c2934841jmaqj,5.9562775277299806e-05
a58e9f80b5ec4c1a51e765e9cfebf93de8y1d,1.3661608591064578e-06
c52e1801108701e8954d2867c9cfeeafayp8d,0.00040793014341033995
4e62891c902c1f1898f0b5922fb340e0h400j,4.834200080949813e-05
b7c4f67613c2af7e544f01359d4fccc7l5f7y,0.9976637363433838
c562abdfb5fd28fadf411f545cdd44b69wtxy,6.37319462839514e-05
ad69c8ef95b0ca2ad4ab8f9135001030xswpf,1.4427205314859748e-05
9843745530e0a70f83db6023718a47450qaw8,6.951428986212704e-06
7d0f7d3602118db86f8b79910ebb239bh16yb,0.0009710462763905525
1195e06969201e2f09babe3ed8235747ea153,2.841888317561825e-06
717d6b636ec975430749a331ebb91f557r5xx,1.605266697879415e-05
81328ee531ef388926c7b8e5acab22d3fldlx,0.00010727751941885799
c8f8edb324a7fed3fc690fd0e334bcb1d8yq1,6.094808668422047e-06
e2f091617f5dadd027282936254a9d58re0sn,7.369394552370068e-06
b22726dcf17e400c21bf59505d25bb4491b5e,7.55841210775543e-06
9bf5cb1b0599f9e2e2963d2ef758d4315hypb,1.6751624798416742e-06
751d3da6ab696850bc1922a6db39912dgr1iy,3.044524646611535e-06
b7d55a6e333279ab388147c289a71fc9b50o9,0.004851817153394222
fbb0e610cfcf0ddf82398745d0099a3drlyd5,1.4657603060186375e-06
8c2ae8faeaa2dc6d259433b722ced26895g5b,1.945328449437511e-06
fecea7c93f6fc416ab1165267723b0bewb7le,0.000650943664368242
b094531590263ea270de70d5b80f6fae40iqy,0.00730260880663991
7d50285c14bc21ae432ad8ea0b218ae7gpvjg,2.1689826098736376e-05
fc8ad54f05cdb8956e313da177e31143vybke,9.259941725758836e-05
00dd948c3a88f7b68f1952dbeeac68ffb6qoc,0.0009587415843270719
e71f23df8afda17a79fca6b0b0a08db2npata,7.124446710804477e-05
0d35fb37f30ac79253064edf16935b1bi6xrp,0.03415486589074135
b76ae85f1af72f5b3fe24f6b63adb7939blwv,0.11768626421689987
557a115a80bbc39438b66869fb08e2dbn0n83,8.388547030335758e-06
40cb94d6cde2cfc6c0c47e5b508970f8a2pax,2.2582235033041798e-06
292ce9794631e698984573da5826309e8vjpt,8.603340120316716e-07
b8f907c27d6505238a4a98bd5088ac30npcjn,7.855114381527528e-05
fa9942d2eea61483c7cf6fd70c73499aet5hj,0.007820438593626022
419c7f56b6f84f239dc99fa530b9016fyvlev,0.002537502208724618
215c57149b0f163e516a5a698994f26bcp2ob,1.984767004614696e-05
8ec7ed06cf55505b85a4cb67d53abbdeedpsh,3.738661325769499e-05
5883a3d09cc2c6dfa69a9005f7c928fdnecq7,3.085781372647034e-06
caf47c9fdc63c5ce2aa699175ce7734dpu2di,2.787120592984138e-06
661569e79532c77348185d4d0568586e0ptef,4.280106622900348e-06
456e14a42046506ee7f195be6214e1bexiepi,0.00010734987154137343
254eedf1db6f0f577dfea64a401a3762ts9az,3.7595839330606395e-07
2a434a2664248cee9f612bf78bc89c4ai9b5f,6.06140138081912e-11
d3b8f01cb34db8b0d2e42f83395c66ectku9h,0.00019989715656265616
b0c9c42b7700b019d3cc13e4026effe590osl,8.368902490474284e-05
337f4ff4946d4de1cf4ae216c1ff5c88e7oms,3.245756306569092e-05
c1e8091db6fd2c7977b15830e0efc4012zjt0,0.05326709523797035
